codigo_curso	curriculo	codigo_disciplina	codigo_prerequisito
51203100	2007	5102084	5102066
51203100	2007	5102086	5102069
51203100	2007	5102081	5102038
51203100	2007	5102082	5102010
51203100	2007	5102087	5102038
51203100	2007	5102088	5102049
51203100	2007	5102088	5102038
51203100	2007	5102083	5102028
51203100	2007	5102080	5101071
51203100	2007	5102080	5102066
51203100	2007	5102095	5102017
51203100	2007	5102095	5102010
51203100	2007	5102092	5101092
51203100	2007	5102099	5102047
51203100	2007	5101181	5102086
51203100	2007	5102094	5101001
51203100	2007	5102094	5102017
51203100	2007	5102098	5102088
51203100	2007	5102093	5102086
51203100	2007	5102096	5102086
51203100	2007	5102097	5102080
51203100	2007	5102118	5102086
51203100	2007	5102118	5102096
51203100	2007	5102117	5102086
51203100	2007	5102117	5102096
51203100	2007	5102119	5102098
51203100	2007	5102120	5102063
51203100	2007	5102120	5102064
51203100	2007	5102120	5102068
51203100	2007	5102120	5102084
51203100	2007	5102130	5102082
51203100	2007	5102130	5102083
51203100	2007	5102130	5102087
51203100	2007	5102130	5102092
51203100	2007	5102130	5102094
51203100	2007	5102130	5102095
51203100	2007	5102130	5102097
51203100	2007	5102130	5102118
51203100	2007	5102145	5102065
51203100	2007	5102145	5102086
51203100	2007	5102145	5102088
51203100	2007	5102145	5102093
51203100	2007	5102145	5102096
51203100	2007	5102145	5102098
51203100	2007	5102145	5102117
51203100	2007	5102145	5102119
51203100	2007	5102146	5102007
51203100	2007	5102146	5102117
51203100	2007	5102146	5102118
51203100	2007	5102146	5102119
13314200	2009	1305286	1305278
13314200	2009	1305304	1305287
13314200	2009	1305277	1305271
13314200	2009	1305302	1305285
13314200	2009	1305278	1305272
13314200	2009	1305303	1305286
13314200	2009	1305280	1305274
13314200	2009	1305279	1305273
13314200	2009	1305281	1305275
13314250	2009	1305277	1305271
13314250	2009	1305278	1305272
13314250	2009	1305280	1305274
13314250	2009	1305279	1305273
13314250	2009	1305286	1305278
13314250	2009	1305304	1305287
13314250	2009	1305302	1305285
13314250	2009	1305303	1305286
13314250	2009	1305330	1305315
13314250	2009	1305329	1305314
13314250	2009	1305382	1305335
13314250	2009	1305383	1305336
13314210	2009	1305277	1305271
13314210	2009	1305278	1305272
13314210	2009	1305280	1305274
13314210	2009	1305279	1305273
13314210	2009	1305304	1305287
13314210	2009	1305302	1305285
13314210	2009	1305339	1305333
13314210	2009	1305329	1305314
13314210	2009	1305387	1305381
13314210	2009	1305388	1305380
13314210	2009	1305399	1305387
13314210	2009	1305382	1305335
13314210	2009	1305397	1305388
13314210	2009	1305409	1305399
13314210	2009	1305408	1305399
13314210	2009	1305330	1305315
11105150	1995	1109049	1109035
11105150	1995	1109053	1109050
11105150	1995	1109051	1109053
11105150	1995	1109051	1109035
11105150	1995	1411075	1109053
11105150	1995	1411075	1411001
11105150	1995	1411075	1109049
11105150	1995	1501035	1109035
11105150	1995	1108040	1108025
11105150	1995	1108041	1108040
11105150	1995	1109010	1109053
11105150	1995	1109010	1109049
11105150	1995	1108046	1108045
11105150	1995	1108052	1108046
11105150	1995	1108048	1108025
11105150	1995	1108023	1108030
11105150	1995	1108024	1108023
11105150	1995	1108030	1109035
11105150	1995	1108030	1109050
11105150	1995	1108031	1108030
11105150	1995	1108031	1109053
11105150	1995	1108025	1108031
11105150	1995	1108025	1109051
11105150	1995	1108042	1109051
11105150	1995	1108043	1108042
11105150	1995	1108043	1109010
11105150	1995	1108053	1108049
11105150	1995	1108047	1108045
11105150	1995	1108037	1108025
11105150	1995	1108038	1108025
11105150	1995	1108039	1108038
11105150	1995	1501037	1108031
11105150	1995	1501037	1109051
11105150	1995	1108044	1108056
11105150	1995	1108044	1114052
11105150	1995	1108044	1108048
11105150	1995	1108051	1108044
11105150	1995	1108045	1108048
11105150	1995	1108049	1108045
11105150	1995	1501003	1501035
11105150	1995	1501041	1501003
11105150	1995	1501041	1501037
11105150	1995	1501005	1501003
11105150	1995	1501005	1108056
11105150	1995	1108050	1108041
11105150	1995	1108050	1108037
11105150	1995	1114052	1109053
11105150	1995	1501038	1501037
11105150	1995	1501040	1501003
11105150	1995	1501040	1108025
11105150	1995	1108056	1108031
11105150	1995	1108056	1109051
11105110	2009	1109049	1109035
11105110	2009	1109131	1109126
11105110	2009	1108023	1108030
11105110	2009	1108081	1109035
11105110	2009	1108081	1109126
11105110	2009	1108081	1108030
11105110	2009	1109128	1109131
11105110	2009	1109010	1109131
11105110	2009	1108101	1108023
11105110	2009	1108100	1108081
11105110	2009	1108100	1109131
11105110	2009	1108104	1108081
11105110	2009	1108104	1108023
11105110	2009	1109134	1109128
11105110	2009	1108105	1108100
11105110	2009	1108105	1109128
11105110	2009	1108038	1108081
11105110	2009	1108038	1109010
11105110	2009	1108038	1109128
11105110	2009	1107004	1107232
11105110	2009	1108040	1109134
11105110	2009	1108040	1108105
11105110	2009	1108108	1108038
11105110	2009	1108108	1109134
11105110	2009	1108107	1108105
11105110	2009	1108055	1108101
11105110	2009	1108110	1304004
11105110	2009	1108111	1108110
11105110	2009	1108112	1108105
11105110	2009	1108056	1108081
11105110	2009	1108056	1109128
11105110	2009	1108113	1108111
11105110	2009	1108114	1108107
51105110	2006	5101048	5101082
51105110	2006	5101023	5101090
51105110	2006	5101060	5101090
51105110	2006	5101060	5101082
51105110	2006	5101027	5101013
51105110	2006	5101054	5101016
51105110	2006	5101026	5101013
51105110	2006	5101052	5101016
51105110	2006	5101075	5101048
51105110	2006	5101061	5101023
51105110	2006	5101061	5101090
51105110	2006	5101094	5101060
51105110	2006	5101094	5101048
51105110	2006	5101063	5101027
51105110	2006	5101062	5101026
51105110	2006	5101109	5101075
51105110	2006	5101079	5101061
51105110	2006	5101079	5101060
51105110	2006	5101106	5101094
51105110	2006	5101106	5101075
51105110	2006	5101081	5101063
51105110	2006	5101080	5101062
51105110	2006	5101083	5101060
51105110	2006	5101108	5101012
51105110	2006	5101107	5101079
51105110	2006	5101107	5101106
51105110	2006	5101139	5101109
51105110	2006	5101110	5101094
51105110	2006	5101110	5101075
51105110	2006	5101112	5101081
51105110	2006	5101138	5101060
51105110	2006	5101138	5101109
51105110	2006	5101111	5101080
51105110	2006	5101140	5101106
51105110	2006	5101140	5101139
51105110	2006	5101142	5101111
51105110	2006	5101142	5101112
51105110	2006	5101141	5101110
51105110	2006	5101161	5101111
51105110	2006	5101161	5101112
51105110	2006	5101159	5101110
51105110	2006	5101158	5101110
51105110	2006	5101157	5101139
51105110	2006	5101157	5101141
51105110	2006	5101172	5101111
51105110	2006	5101172	5101112
51105110	2006	5101173	5101095
21105210	2011	2102260	2102241
21105210	2011	2103227	2103265
21105210	2011	2102263	2102260
21105210	2011	2102264	2102260
21105210	2011	2102265	2103227
21105210	2011	2102266	2103227
21105210	2011	2102266	2102242
21105210	2011	2102280	2102263
21105210	2011	2102281	2102264
21105210	2011	2102279	2102264
21105210	2011	2102282	2102264
21105210	2011	2102293	2102266
21105210	2011	2102294	2102264
21105210	2011	2102295	2102280
21105210	2011	2102295	2102279
21105210	2011	2102296	2103227
21105210	2011	2102296	2102282
21105210	2011	2102323	2102294
21105210	2011	2102324	2102279
21105210	2011	2102325	2102296
21105210	2011	2102326	2102294
21105210	2011	2102340	2102280
21105210	2011	2102340	2102324
21105210	2011	2102275	2103227
21105210	2011	2102339	2102293
21105210	2011	2102361	2102339
21105210	2011	2102352	2102324
21105210	2011	2102274	2102247
21105210	2011	2102362	2102340
21105210	2011	2102354	2102294
21105210	2011	2102354	2102324
51105210	2006	5101048	5101082
51105210	2006	5101023	5101090
51105210	2006	5101060	5101090
51105210	2006	5101060	5101082
51105210	2006	5101027	5101013
51105210	2006	5101026	5101013
51105210	2006	5101075	5101048
51105210	2006	5101061	5101023
51105210	2006	5101061	5101090
51105210	2006	5101094	5101060
51105210	2006	5101094	5101048
51105210	2006	5101063	5101027
51105210	2006	5101054	5101016
51105210	2006	5101062	5101026
51105210	2006	5101052	5101016
51105210	2006	5101079	5101061
51105210	2006	5101079	5101060
51105210	2006	5101106	5101094
51105210	2006	5101106	5101075
51105210	2006	5101081	5101063
51105210	2006	5101080	5101062
51105210	2006	5101109	5101075
51105210	2006	5101107	5101079
51105210	2006	5101107	5101106
51105210	2006	5101112	5101081
51105210	2006	5101111	5101080
51105210	2006	5101083	5101060
51105210	2006	5101108	5101012
51105210	2006	5101110	5101094
51105210	2006	5101110	5101075
51105210	2006	5101142	5101111
51105210	2006	5101142	5101112
51105210	2006	5101139	5101109
51105210	2006	5101141	5101110
51105210	2006	5101138	5101060
51105210	2006	5101138	5101109
51105210	2006	5101140	5101106
51105210	2006	5101140	5101139
51105210	2006	5101161	5101111
51105210	2006	5101161	5101112
51105210	2006	5101159	5101110
51105210	2006	5101158	5101110
51105210	2006	5101172	5101111
51105210	2006	5101172	5101112
51105210	2006	5101157	5101139
51105210	2006	5101157	5101141
51105210	2006	5101173	5101095
13316110	2009	1308005	1308002
13316110	2009	1308010	1308003
13316110	2009	1308011	1308006
13316110	2009	1308017	1308010
13316110	2009	1308020	1308018
13316110	2009	1308021	1308019
13316110	2009	1308014	1308020
13316110	2009	1308037	1308023
13316110	2009	1308031	1308021
13316110	2009	1308036	1308007
13316110	2009	1308034	1308031
13316110	2009	1308042	1308025
13316210	2009	1308005	1308002
13316210	2009	1308010	1308003
13316210	2009	1308011	1308006
13316210	2009	1308017	1308010
13316210	2009	1308020	1308018
13316210	2009	1308021	1308019
13316210	2009	1308014	1308020
13316210	2009	1308031	1308021
13316210	2009	1308034	1308031
13316210	2009	1308037	1308023
13316210	2009	1308036	1308007
13316210	2009	1308042	1308025
21316110	1979	2102028	2102027
21316110	1979	2102030	2102029
21316110	1979	2103002	2103001
21316110	1979	2102024	2102023
21316110	1979	2102025	2102024
21316110	1979	2102017	2102016
21316110	1979	2102018	2102017
21316110	1979	2102019	2102018
21316110	1979	2102021	2102020
21316110	1979	2102022	2102021
21316110	1979	2102055	2102054
21316110	1979	2103008	2103002
21316110	1979	2102037	2102036
21316110	2008	2101010	2101009
21316110	2008	2101010	2101006
21316110	2008	2101024	2101021
21316110	2008	2101012	2101007
21316110	2008	2101015	2101009
21316110	2008	2101015	2101006
21316110	2008	2101015	2101010
21316110	2008	2101017	2101010
21316110	2008	2101017	2101006
21316110	2008	2101017	2101009
21316110	2008	2101030	2103217
21316110	2008	2101026	2101011
21316110	2008	2101026	2101008
21316110	2008	2101026	2101007
21316110	2008	2101026	2101012
21316110	2008	2101031	2101030
21316110	2008	2101031	2103215
21316110	2008	2101031	2103002
21316110	2008	2101014	2101009
21316110	2008	2101014	2101006
21316110	2008	2101028	2101015
21316110	2008	2101028	2101016
21316110	2008	2101027	2101005
21316110	2008	2101032	2101031
21316110	2008	2101032	2103215
21316110	2008	2101032	2103002
21316110	2008	2104007	2104006
21316110	2008	2101025	2101006
21316110	2008	2101025	2101010
21316110	2008	2101025	2101009
21316110	2008	2101029	2101023
21316110	2008	2101029	2101027
21316110	2008	2101033	2101032
21316110	2008	2101033	2103215
21316110	2008	2101033	2103002
21316110	2008	2101022	2101021
21316110	2008	2101034	2101029
21316210	1979	2102028	2102027
21316210	1979	2102030	2102029
21316210	1979	2103002	2103001
21316210	1979	2102024	2102023
21316210	1979	2102025	2102024
21316210	1979	2102017	2102016
21316210	1979	2102018	2102017
21316210	1979	2102019	2102018
21316210	1979	2102021	2102020
21316210	1979	2102022	2102021
21316210	1979	2102055	2102054
21316210	1979	2103008	2103002
21316210	1979	2102037	2102036
21316210	2008	2101010	2101009
21316210	2008	2101010	2101006
21316210	2008	2101024	2101021
21316210	2008	2101012	2101007
21316210	2008	2101014	2101009
21316210	2008	2101014	2101006
21316210	2008	2101025	2101006
21316210	2008	2101025	2101010
21316210	2008	2101025	2101009
21316210	2008	2101030	2103217
21316210	2008	2101015	2101009
21316210	2008	2101015	2101006
21316210	2008	2101015	2101010
21316210	2008	2101031	2101030
21316210	2008	2101031	2103215
21316210	2008	2101031	2103002
21316210	2008	2101017	2101010
21316210	2008	2101017	2101006
21316210	2008	2101017	2101009
21316210	2008	2101026	2101011
21316210	2008	2101026	2101008
21316210	2008	2101026	2101012
21316210	2008	2101026	2101007
21316210	2008	2101032	2101031
21316210	2008	2101032	2103215
21316210	2008	2101032	2103002
21316210	2008	2101028	2101015
21316210	2008	2101028	2101016
21316210	2008	2101027	2101005
21316210	2008	2101033	2101032
21316210	2008	2101033	2103215
21316210	2008	2101033	2103002
21316210	2008	2101029	2101023
21316210	2008	2101029	2101027
21316210	2008	2101022	2101021
21316210	2008	2104007	2104006
21316210	2008	2101034	2101029
13309150	1986	1306037	1306022
13309150	1986	1306030	1306029
13309150	1986	1306008	1306007
13309150	1986	1306009	1306008
13309150	1986	1306010	1306009
13309150	1986	1306016	1306015
13309150	1986	1306017	1306016
13309150	1986	1306025	1306005
13309150	1986	1306026	1306025
13309150	1986	1306012	1306011
13309150	1986	1306013	1306012
13309150	1986	1306014	1306013
13309150	1986	1306024	1306011
13309150	1986	1306028	1306027
13309150	1986	1306005	1306003
13309150	1986	1306004	1306002
13309150	1986	1306007	1306005
13309150	1986	1306006	1306004
13309150	1986	1306020	1306018
13309150	1986	1306021	1306018
13309150	1986	1306022	1306021
13309150	1986	1306041	1306018
13309150	1986	1306019	1306018
13309250	1986	1306037	1306022
13309250	1986	1306030	1306029
13309250	1986	1306008	1306007
13309250	1986	1306009	1306008
13309250	1986	1306010	1306009
13309250	1986	1306016	1306015
13309250	1986	1306017	1306016
13309250	1986	1306025	1306005
13309250	1986	1306026	1306025
13309250	1986	1306012	1306011
13309250	1986	1306013	1306012
13309250	1986	1306014	1306013
13309250	1986	1306024	1306028
13309250	1986	1306024	1306011
13309250	1986	1306028	1306027
13309250	1986	1306005	1306003
13309250	1986	1306004	1306002
13309250	1986	1306007	1306005
13309250	1986	1306006	1306004
13309250	1986	1306020	1306018
13309250	1986	1306021	1306018
13309250	1986	1306022	1306021
13309250	1986	1306041	1306018
13309250	1986	1306019	1306018
13309110	1986	1306019	1306018
13309110	1986	1306005	1306003
13309110	1986	1306004	1306002
13309110	1986	1306007	1306005
13309110	1986	1306006	1306004
13309110	1986	1306028	1306027
13309110	1986	1306008	1306007
13309110	1986	1306016	1306015
13309110	1986	1306025	1306005
13309110	1986	1306012	1306011
13309110	1986	1306030	1306029
13309110	1986	1306009	1306008
13309110	1986	1306010	1306009
13309110	1986	1306017	1306016
13309110	1986	1306026	1306025
13309110	1986	1306013	1306012
13309110	1986	1306014	1306013
13309110	1986	1306024	1306011
13309110	1986	1306020	1306018
13309110	1986	1306038	1304063
21309110	1979	2103227	2103001
21309110	1979	2101045	2101044
21309110	1979	2102003	2101045
21309110	1979	2101060	2101059
21309110	1979	2101051	2101050
21309110	1979	2101053	2101052
21309110	1979	2101054	2101053
21309110	1979	2101047	2101046
21309110	1979	2101049	2101048
21309110	1979	2103009	2103227
21309110	1979	2102037	2102036
21309110	2009	2103227	2103215
21309110	2009	2101065	2101062
21309110	2009	2101069	2103227
21309110	2009	2101073	2101065
21309110	2009	2101073	2101066
21309110	2009	2101073	2101067
21309110	2009	2101073	2101068
13309210	1986	1306004	1306002
13309210	1986	1306005	1306003
13309210	1986	1306006	1306004
13309210	1986	1306028	1306027
13309210	1986	1306007	1306005
13309210	1986	1306019	1306018
13309210	1986	1306008	1306007
13309210	1986	1306016	1306015
13309210	1986	1306025	1306005
13309210	1986	1306012	1306011
13309210	1986	1306030	1306029
13309210	1986	1306009	1306008
13309210	1986	1306017	1306016
13309210	1986	1306026	1306025
13309210	1986	1306013	1306012
13309210	1986	1306010	1306009
13309210	1986	1306014	1306013
13309210	1986	1306024	1306011
13309210	1986	1306020	1306018
13309210	1986	1306038	1304063
21309210	1979	2103227	2103001
21309210	1979	2101045	2101044
21309210	1979	2102003	2101045
21309210	1979	2101060	2101059
21309210	1979	2101051	2101050
21309210	1979	2101053	2101052
21309210	1979	2101054	2101053
21309210	1979	2101055	2101054
21309210	1979	2101047	2101046
21309210	1979	2101049	2101048
21309210	1979	2103009	2103227
21309210	1979	2102037	2102036
21309210	2009	2103227	2103215
21309210	2009	2101065	2101062
21309210	2009	2101069	2103227
21309210	2009	2101073	2101065
21309210	2009	2101073	2101066
21309210	2009	2101073	2101067
21309210	2009	2101073	2101068
13310115	2011	1307202	1307028
13310115	2011	1307209	1307202
13310115	2011	1307225	1307209
13310115	2011	1307227	1307209
13310115	2011	1307229	1307209
13310115	2011	1307229	1307204
13310115	2011	1307234	1307207
13310115	2011	1307210	1307202
13310115	2011	1307249	1307234
13310115	2011	1307249	1307235
13310115	2011	1307249	1307204
13310115	2011	1307249	1307194
13310115	2011	1307249	1307200
13310115	2011	1307249	1307199
13310115	2011	1307249	1304295
13310115	2011	1307249	1307206
13310115	2011	1307249	1307232
13310115	2011	1307249	1307225
13310115	2011	1307251	1307227
13310115	2011	1307253	1307227
13310115	2011	1307253	1307195
13310115	2011	1307239	1307232
13310115	2011	1307250	1307227
13310115	2011	1307268	1307234
13310115	2011	1307268	1304295
13310115	2011	1307268	1304297
13310115	2011	1307268	1307251
13310115	2011	1307268	1307225
13310115	2011	1307268	1307229
13310115	2011	1307268	1307250
13310115	2011	1307262	1307234
13310115	2011	1307262	1304295
13310115	2011	1307262	1304297
13310115	2011	1307262	1307195
13310115	2011	1307262	1307201
13310115	2011	1307266	1307251
13310115	2011	1307267	1307201
13310115	2011	1307269	1307227
13310115	2011	1307212	1307239
13310115	2011	1307285	1307266
13310115	2011	1307284	1307195
13310115	2011	1307284	1307201
13310115	2011	1307284	1307227
13310115	2011	1307283	1307227
13310115	2011	1307006	1307274
13310115	2011	1307309	1307201
13310115	2011	1307307	1307227
13310115	2011	1307307	1307283
13310115	2011	1307307	1307269
21310112	1985	2103002	2103147
21310112	1985	2103096	2103031
21310112	1985	2103123	2103119
21310112	1985	2103029	2103028
21310112	1985	2103030	2103029
21310112	1985	2103031	2103030
21310112	1985	2103032	2103031
21310112	1985	2103033	2103032
21310112	1985	2103130	2103033
21310112	1985	2103023	2103022
21310112	1985	2103014	2103153
21310112	1985	2103015	2103014
21310112	1985	2103016	2103015
21310112	1985	2103017	2103016
21310112	1985	2103025	2103024
21310112	1985	2103020	2103019
21310112	1985	2103021	2103020
21310112	1985	2103034	2103031
21310112	1985	2103035	2103034
21310112	1985	2103036	2103031
21310112	1985	2103019	2103026
21310112	1985	2103122	2103019
21310112	1985	2103129	2103002
21310112	1985	2103124	2102040
21310112	1985	2103147	2103124
21310112	1985	2103027	2103026
21310212	1985	2103002	2103147
21310212	1985	2103096	2103031
21310212	1985	2103123	2103119
21310212	1985	2103029	2103028
21310212	1985	2103030	2103029
21310212	1985	2103031	2103030
21310212	1985	2103032	2103031
21310212	1985	2103033	2103032
21310212	1985	2103130	2103033
21310212	1985	2103023	2103022
21310212	1985	2103014	2103153
21310212	1985	2103015	2103014
21310212	1985	2103016	2103015
21310212	1985	2103017	2103016
21310212	1985	2103025	2103024
21310212	1985	2103020	2103019
21310212	1985	2103021	2103020
21310212	1985	2103034	2103031
21310212	1985	2103035	2103034
21310212	1985	2103036	2103031
21310212	1985	2103019	2103026
21310212	1985	2103122	2103019
21310212	1985	2103129	2103002
21310212	1985	2103124	2102040
21310212	1985	2103147	2103124
21310212	1985	2103027	2103026
13310112	1994	1307007	1307030
13310112	1994	1307017	1307055
13310112	1994	1307017	1307031
13310112	1994	1307029	1307028
13310112	1994	1307030	1307029
13310112	1994	1307031	1307030
13310112	1994	1307032	1307031
13310112	1994	1307033	1307032
13310112	1994	1307034	1307033
13310112	1994	1307047	1307046
13310112	1994	1307048	1307047
13310112	1994	1307049	1307048
13310112	1994	1307054	1307053
13310112	1994	1307055	1307054
13310112	1994	1307056	1307099
13310112	1994	1307062	1307099
13310112	1994	1307062	1307031
13310112	1994	1307063	1307099
13310112	1994	1307063	1307031
13310112	1994	1307064	1307099
13310112	1994	1307064	1307031
13310112	1994	1307065	1307099
13310112	1994	1307065	1307031
13310112	1994	1307074	1307099
13310112	1994	1307108	1304063
13310112	1994	1307108	1307007
13310112	1994	1307108	1307033
13310112	1994	1307108	1307042
13310112	1994	1307108	1307049
13310112	1994	1307108	1307017
13310112	1994	1307108	1304058
13310112	1994	1307108	1307099
13310112	1994	1307109	1307034
13310112	1994	1307109	1307062
13310112	1994	1307109	1307063
13310112	1994	1307109	1307064
13310112	1994	1307109	1307065
13310112	1994	1307109	1307108
13310112	1994	1307085	1307084
13310112	1994	1307086	1307085
13310112	1994	1307091	1307086
13310112	1994	1307093	1307031
13310112	1994	1307099	1307098
13310112	1994	1307100	1307099
13310113	1994	1304004	1304019
13310113	1994	1307008	1307037
13310113	1994	1307036	1307035
13310113	1994	1307037	1307036
13310113	1994	1307038	1307037
13310113	1994	1307039	1307038
13310113	1994	1307040	1307039
13310113	1994	1307041	1307040
13310113	1994	1307047	1307046
13310113	1994	1307048	1307047
13310113	1994	1307049	1307048
13310113	1994	1307018	1307055
13310113	1994	1307018	1307038
13310113	1994	1307054	1307053
13310113	1994	1307055	1307054
13310113	1994	1307056	1307099
13310113	1994	1307067	1307099
13310113	1994	1307067	1307038
13310113	1994	1307068	1307099
13310113	1994	1307068	1307038
13310113	1994	1307069	1307038
13310113	1994	1307069	1307099
13310113	1994	1307071	1307099
13310113	1994	1307071	1307038
13310113	1994	1307072	1307099
13310113	1994	1307072	1307038
13310113	1994	1307074	1307099
13310113	1994	1307110	1304004
13310113	1994	1307110	1307008
13310113	1994	1307110	1307040
13310113	1994	1307110	1307042
13310113	1994	1307110	1307049
13310113	1994	1307110	1307018
13310113	1994	1307110	1304058
13310113	1994	1307110	1307099
13310113	1994	1307111	1307041
13310113	1994	1307111	1307067
13310113	1994	1307111	1307068
13310113	1994	1307111	1307071
13310113	1994	1307111	1307072
13310113	1994	1307111	1307110
13310113	1994	1307085	1307084
13310113	1994	1307086	1307085
13310113	1994	1307091	1307086
13310113	1994	1307099	1307098
13310113	1994	1307100	1307099
13310213	1994	1304063	1304019
13310213	1994	1307008	1307037
13310213	1994	1307036	1307035
13310213	1994	1307037	1307036
13310213	1994	1307038	1307037
13310213	1994	1307039	1307038
13310213	1994	1307040	1307039
13310213	1994	1307041	1307040
13310213	1994	1307047	1307046
13310213	1994	1307048	1307047
13310213	1994	1307049	1307048
13310213	1994	1307018	1307055
13310213	1994	1307018	1307038
13310213	1994	1307054	1307053
13310213	1994	1307055	1307054
13310213	1994	1307056	1307099
13310213	1994	1307067	1307099
13310213	1994	1307067	1307038
13310213	1994	1307068	1307099
13310213	1994	1307068	1307038
13310213	1994	1307069	1307038
13310213	1994	1307069	1307099
13310213	1994	1307071	1307099
13310213	1994	1307071	1307038
13310213	1994	1307072	1307099
13310213	1994	1307072	1307038
13310213	1994	1307074	1307099
13310213	1994	1307110	1304063
13310213	1994	1307110	1307008
13310213	1994	1307110	1307040
13310213	1994	1307110	1307049
13310213	1994	1307110	1307018
13310213	1994	1307110	1304058
13310213	1994	1307110	1307099
13310213	1994	1307110	1307042
13310213	1994	1307111	1307110
13310213	1994	1307111	1307041
13310213	1994	1307111	1307068
13310213	1994	1307111	1307067
13310213	1994	1307111	1307072
13310213	1994	1307111	1307071
13310213	1994	1307085	1307084
13310213	1994	1307086	1307085
13310213	1994	1307091	1307086
13310213	1994	1307099	1307098
13310213	1994	1307100	1307099
13310111	1994	1304063	1304019
13310111	1994	1307006	1307043
13310111	1994	1307019	1307021
13310111	1994	1307020	1307022
13310111	1994	1307043	1307042
13310111	1994	1307047	1307046
13310111	1994	1307048	1307047
13310111	1994	1307049	1307048
13310111	1994	1307050	1307049
13310111	1994	1307054	1307053
13310111	1994	1307057	1307099
13310111	1994	1307058	1307099
13310111	1994	1307059	1307099
13310111	1994	1307060	1307099
13310111	1994	1307107	1307099
13310111	1994	1307075	1307099
13310111	1994	1307076	1307099
13310111	1994	1307077	1307099
13310111	1994	1307113	1307112
13310111	1994	1307113	1307057
13310111	1994	1307113	1307058
13310111	1994	1307113	1307059
13310111	1994	1307113	1307060
13310111	1994	1307113	1307050
13310111	1994	1307112	1304063
13310111	1994	1307112	1307055
13310111	1994	1307112	1307107
13310111	1994	1307112	1304058
13310111	1994	1307091	1307085
13310111	1994	1307099	1307098
13310111	1994	1307100	1307099
13310211	1994	1304063	1304019
13310211	1994	1307006	1307043
13310211	1994	1307019	1307021
13310211	1994	1307020	1307022
13310211	1994	1307043	1307042
13310211	1994	1307047	1307046
13310211	1994	1307048	1307047
13310211	1994	1307049	1307048
13310211	1994	1307050	1307049
13310211	1994	1307054	1307053
13310211	1994	1307057	1307099
13310211	1994	1307058	1307099
13310211	1994	1307059	1307099
13310211	1994	1307060	1307099
13310211	1994	1307107	1307099
13310211	1994	1307075	1307099
13310211	1994	1307076	1307099
13310211	1994	1307077	1307099
13310211	1994	1307113	1307057
13310211	1994	1307113	1307058
13310211	1994	1307113	1307059
13310211	1994	1307113	1307060
13310211	1994	1307113	1307112
13310211	1994	1307113	1307050
13310211	1994	1307112	1304063
13310211	1994	1307112	1307055
13310211	1994	1307112	1307107
13310211	1994	1307112	1304058
13310211	1994	1307091	1307086
13310211	1994	1307099	1307098
13310211	1994	1307100	1307099
13310116	2011	1307203	1307197
13310116	2011	1307211	1307203
13310116	2011	1307214	1307203
13310116	2011	1307224	1307211
13310116	2011	1307228	1307211
13310116	2011	1307230	1307211
13310116	2011	1307230	1307204
13310116	2011	1307234	1307207
13310116	2011	1307236	1307211
13310116	2011	1307257	1307234
13310116	2011	1307257	1304295
13310116	2011	1307257	1304299
13310116	2011	1307257	1307211
13310116	2011	1307257	1307230
13310116	2011	1307257	1307224
13310116	2011	1307257	1307214
13310116	2011	1307257	1307236
13310116	2011	1307254	1307228
13310116	2011	1307256	1307201
13310116	2011	1307256	1307195
13310116	2011	1307256	1307228
13310116	2011	1307255	1307211
13310116	2011	1307264	1307234
13310116	2011	1307264	1304295
13310116	2011	1307264	1304297
13310116	2011	1307264	1307228
13310116	2011	1307264	1307230
13310116	2011	1307264	1307224
13310116	2011	1307264	1307214
13310116	2011	1307264	1307236
13310116	2011	1307264	1307255
13310116	2011	1307265	1307201
13310116	2011	1307265	1307195
13310116	2011	1307265	1307228
13310116	2011	1307263	1307228
13310116	2011	1307278	1307228
13310116	2011	1307279	1307228
13310116	2011	1307299	1304295
13310116	2011	1307299	1304297
13310116	2011	1307299	1307234
13310116	2011	1307299	1307254
13310116	2011	1307299	1307230
13310116	2011	1307299	1307224
13310116	2011	1307299	1307214
13310116	2011	1307299	1307236
13310116	2011	1307299	1307255
13310116	2011	1307299	1307263
13310116	2011	1307298	1307195
13310116	2011	1307298	1307228
21310116	2011	2104019	2104013
21310116	2011	2104020	2104014
21310116	2011	2104021	2104015
21310116	2011	2104036	2104022
21310116	2011	2104032	2104019
21310116	2011	2104041	2104032
21310116	2011	2104046	2104041
21310116	2011	2104048	2104043
21310116	2011	2104061	2104046
21310116	2011	2104069	2104062
21310116	2011	2104070	2104061
21310110	2011	2104020	2104014
21310110	2011	2104021	2104015
21310110	2011	2104031	2104026
21310110	2011	2104030	2104025
21310110	2011	2104038	2104028
21310110	2011	2104039	2104029
21310110	2011	2104040	2104030
21310110	2011	2104037	2104027
21310110	2011	2104052	2104020
21310110	2011	2104053	2104039
21310110	2011	2104055	2104037
21310110	2011	2104058	2104039
21310110	2011	2104056	2104055
21310110	2011	2104066	2104039
13310210	2011	1307234	1307207
13310210	2011	1307208	1307195
13310210	2011	1307249	1307234
13310210	2011	1307249	1307235
13310210	2011	1307249	1307204
13310210	2011	1307249	1307194
13310210	2011	1307249	1307200
13310210	2011	1307249	1307199
13310210	2011	1307249	1304295
13310210	2011	1307249	1307206
13310210	2011	1307249	1307232
13310210	2011	1307249	1307205
13310210	2011	1307240	1307195
